title,company,location,salary,description,role,skills,source
Cloud Api Gateway Engineer 35 Lakhs Ctc || Srinivasa Reddy Kandi,Integra Technologies,Chennai,3250000.0-3500000.0,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Database Engineer,Ford,Chennai,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Cabirx,Chennai,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer (Gcp),Transcloud Labs,Chennai,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Adhiran Infotech,Chennai,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Cost Engineer,Zuora,Chennai,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Delphic,Chennai,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,"Abilytics, Inc.",Chennai,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Novac,Chennai,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Bix Bytes Solutions,Chennai,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Crisil,Chennai,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Webkit24,Chennai,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Ipropal,Chennai,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,It Industry,Chennai,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Photon,Chennai,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Gcp Cloud Engineer(Hyd/Chennai) -5+ Yrs -Hybrid,Databuzz Ltd,Chennai,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer - Pune,Photon,Chennai,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer - Quadient,Photon,Chennai,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Remote Cloud Saas Engineer 36 Lakhs Ctc || Kandi Srinivasa Reddy,Integra Technologies,Kolkata,3500000.0-3750000.0,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Devsecops Engineer 36 Lakhs Ctc || Kandi Srinivasa Reddy,Integra Technologies,Kolkata,3500000.0-3750000.0,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Api Gateway Engineer 35 Lakhs Ctc || Srinivasa Reddy Kandi,Integra Technologies,Kolkata,3250000.0-3500000.0,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Remote Cloud Backup & Recovery Engineer 36Lakhs Ctc || Kandi Srinivasa,Integra Technologies,Kolkata,3500000.0-3750000.0,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Aws Cloud Engineer,Gac Solutions,Kolkata,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Delphic,Kolkata,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer (Aws) With Devops Capability,Ccs Technologies,Kolkata,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Azure Cloud Engineer - Ii,Zensar,Kolkata,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Webkit24,Kolkata,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Azure Cloud Engineer Ii - In,Rackspace Technology,Kolkata,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Ipropal,Kolkata,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Sr. Cloud Engineer - Aws,Quatrro,Kolkata,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Senior Cloud Engineer - Azure - Qbss,Quatrro,Kolkata,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
De - Cloud Ai Engineer - F02,Ey,Kolkata,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Senior/Principal Cloud Engineer,Veripark,Kolkata,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Senior Cloud Engineer Ll,Cloudifyops,Kolkata,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Senior Cloud Engineer - Bot,Lister Technologies Pvt Ltd,Kolkata,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer - Pune,Photon,Kolkata,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Senior Cloud Engineer,Photon,Kolkata,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
"Connectivity Delivery Engineer, Cloud Interconnection + Wireless",Mibura,Kolkata,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Azure Cloud Engineer,Mywhy,Gurgaon,950000.0-1100000.0,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Aws Cloud Engineer,Impronics Technologies,Gurgaon,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Aws Cloud Engineer,Orahi,Gurgaon,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Senior System And Cloud Engineer,Mks Instruments,Gurgaon,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Bravura Solutions,Gurgaon,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Senior Devops / Cloud Engineer,Squareops,Gurgaon,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer Iii (Azure Local),Insight Direct India,Gurgaon,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
"Associate Principal Engineer, Big Data Cloud Engineer",Nagarro,Gurgaon,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Secops Engineer Iii,Ncr Corporation,Gurgaon,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Java Cloud Engineer,Mnc,Gurgaon,1800000.0-2500000.0,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Senior Cloud Engineer,Ahead,Gurgaon,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Chatbot Cloud Expert Engineer,Augusta Infotech,Gurgaon,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Platform Engineering Manager - Devops / Cloud Engineering,Leading Client,Gurgaon,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Midwinter Financial Services,Gurgaon,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,S&P Global Market Intelligence,Gurgaon,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Workplace Cloud Engineer Iii,Insight Direct India,Gurgaon,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Lead Cloud Engineer/ Sre / Devops Engineer,S&P Global Market Intelligence,Gurgaon,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Senior Cloud Engineer,Sprinklr,Gurgaon,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Ifs Cloud Engineer,Impronics Technologies,Gurgaon,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Senior Cloud Engineer,Dunnhumby,Gurgaon,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Devops Engineer/Server Administrator/Cloud Engineer,Easemytrip,Noida,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer Aws,Ericsson,Noida,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Api Gateway Engineer 35 Lakhs Ctc || Srinivasa Reddy Kandi,Integra Technologies,Noida,3250000.0-3500000.0,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Ericsson,Noida,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Cabirx,Noida,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Kuboloitte Services,Noida,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Bitonic Technology Labs,Noida,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Digitalxnode,Noida,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Absolut Info Systems,Noida,300000.0-500000.0,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Program Engineer - Cloud,Cloudgraff In,Noida,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Hanu Consultancy Services,Noida,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Cradlepoint,Noida,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,.,Noida,1200000.0-1800000.0,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Ottonomy Inc,Noida,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
M365 Cloud Engineers,Hanu Consultancy Services,Noida,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,S&P Global Market Intelligence,Noida,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Containerization Development Engineer,Diverse Lynx,Noida,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Rezo.Ai,Noida,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Devops & Cloud Engineer - Intern,Techanek Technologies,Ahmedabad,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Remote Cloud Devops Engineer 44 Lakhs Ctc || Kandi Srinivasa,Integra Technologies,Ahmedabad,4000000.0-4500000.0,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Remote Cloud Saas Engineer 36 Lakhs Ctc || Kandi Srinivasa Reddy,Integra Technologies,Ahmedabad,3500000.0-3750000.0,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Devsecops Engineer 36 Lakhs Ctc || Kandi Srinivasa Reddy,Integra Technologies,Ahmedabad,3500000.0-3750000.0,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Solutions Engineer 36 Lakhs Ctc || Kandi Srinivasa,Integra Technologies,Ahmedabad,3500000.0-3750000.0,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Azure Cloud Engineer (2),Itechops Software Development Company,Ahmedabad,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Remote Cloud Backup & Recovery Engineer 36Lakhs Ctc || Kandi Srinivasa,Integra Technologies,Ahmedabad,3500000.0-3750000.0,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Solution Engineer,Arcelormittal,Ahmedabad,650000.0-1200000.0,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Meditab Software,Ahmedabad,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Data Engineer 36 Lakhs Ctc || Kandi Srinivasa,Integra Technologies,Ahmedabad,3500000.0-3750000.0,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Platform Engineer - Aws/Azure,Unicon Connectors,Ahmedabad,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Sndk Corp,Ahmedabad,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Senior Cloud Engineer,Encora,Ahmedabad,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Protocol Zone,Ahmedabad,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Sr . Cloud Ops / Devops Engineer,Inferenz Tech,Ahmedabad,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
"Lead, Cloud Engineering",S&P Global Market Intelligence,Ahmedabad,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Cloud Engineer,Parkar Global Technologies,Ahmedabad,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Sr . Cloud Engineer - Aws,Web Spiders,Ahmedabad,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Hrining For Lead Network Engineer - Access And Cloud,Intellics Global Services,Ahmedabad,Not Disclosed,No description,Cloud-Engineer,"AWS, Azure, GCP, Docker, Kubernetes, Terraform",Naukri
Automotive Data Analyst,Carpm,Gurgaon,25000-30000,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Data Analyst,Hiringhouse Technologies Pvt Ltd,Gurgaon,356644.58-900000.00,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Data Analyst,Konexions Back Office Services Pvt Ltd,Gurgaon,240000-300000,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Data Analyst,Shubham Housing Development Finance Company,Gurgaon,250000-700000,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Data Analyst,S&P Global,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Data Analyst,Fuelbuddy,Gurgaon,700000-1000000,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Data Analyst,Agilent Technologies Inc.,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Lead Data Analyst,Telus Digital -,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Junior Data Analyst (F),Coolboots,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Am/Dm -Data Analyst,Maruti Suzuki India Ltd,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Data Operation Analyst,Commure + Athelas,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Data Analyst,Maruti Suzuki India Ltd,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Data Analyst,Lenovo,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
"Data Analyst, South Apac",Criteo,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
"Data Eng, Mgmt & Governance Analyst",Accenture,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Senior Data Analyst,Telus Digital -,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Data Analyst,Spring Financial Inc.,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Data Analyst,Ethicsinfotech,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
"Market Data Operations, Analyst",Blackrock Investments,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Data Analyst,Thoucentric,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Data Analyst,Flixstock,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Analyst-Data Analytics,Amex,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Data Science Analyst,Metyis Ag,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Data Analyst,Circle K,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Data Analyst,Shubhashray Housing India,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Analyst - Data Analytics,Kpmg,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Gn- Sc&O - S&P -Spend Analytics- Data Visualization- Bi - Consultant,Accenture,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Junior Business Analyst,Stem Healthcare,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Associate Power Bi,Orange Mantra,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Senior Data Analyst,Grow4Sure Consulting Pvt Ltd,Gurgaon,500000-600000,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
Data Analyst - Quality,Acs India Private Limited,Gurgaon,Not Disclosed,No description,Data-Analyst,"Excel, SQL, Python, Tableau, Power BI, Statistics",Indeed
